À¥Å÷ Á¦¸ñ,È¸Â÷ Á¦¸ñ,È¸Â÷,Á¶È¸¼ö,È¸Â÷º° º°Á¡,º°Á¡ Âü¿©ÀÎ¿ø¼ö,ÁÁ¾Æ¿ä¼ö,´ñ±Û¼ö,Á¤½Ä¿¬Àç,Á¶È¸¼ö ´ëºñ º°Á¡Âü¿©,Á¶È¸¼ö ´ëºñ ÁÁ¾Æ¿ä,´ñ±Û¼ö ´ëºñ ±àÁ¤´ñ±Û,´ñ±Û¼ö ´ëºñ ºÎÁ¤´ñ±Û,¿¡ÇÇ¼Òµå,¿È´Ï¹ö½º,½ºÅä¸®,ÀÏ»ó,°³±×,ÆÇÅ¸Áö,¾×¼Ç,µå¶ó¸¶,¼øÁ¤,°¨¼º,½º¸±·¯,½Ã´ë±Ø,½ºÆ÷Ã÷
ÇÕ¹ýÇØÀû ÆÄ¸£Æä,4È­,4,134857,9.9,3207,932,66,1,23.780746,6.911024,54.54545455,1.515151515,0,0,1,0,0,1,0,0,0,0,0,0,0
ÇÕ¹ýÇØÀû ÆÄ¸£Æä,5È­,5,130998,9.9,3165,929,90,1,24.160674,7.091711,55.55555556,0,0,0,1,0,0,1,0,0,0,0,0,0,0
¾ÆÈ©¼ö ¿ì¸®µé,-,1,234863,9.9,1687,458,320,1,7.182911,1.950073,48.75,3.4375,0,0,1,0,0,0,0,1,1,0,0,0,0
¾ÆÈ©¼ö ¿ì¸®µé,-,2,167294,9.86,1265,373,0,1,7.561538,2.229608,41.00113445,1.364600941,0,0,1,0,0,0,0,1,1,0,0,0,0
¾ÆÈ©¼ö ¿ì¸®µé,-,3,155242,9.87,1260,363,0,1,8.11636,2.338285,41.00113445,1.364600941,0,0,1,0,0,0,0,1,1,0,0,0,0
¾ÆÈ©¼ö ¿ì¸®µé,-,4,154483,9.9,1546,409,0,1,10.007574,2.647541,41.00113445,1.364600941,0,0,1,0,0,0,0,1,1,0,0,0,0
¾ÆÈ©¼ö ¿ì¸®µé,-,5,146157,9.93,1878,399,0,1,12.849196,2.729941,41.00113445,1.364600941,0,0,1,0,0,0,0,1,1,0,0,0,0
¿­Á¤È£±¸,ÇÁ·Ñ·Î±×,1,165509,9.9,662,450,40,1,3.999782,2.718885,22.5,2.5,1,0,0,1,1,0,0,0,0,0,0,0,0
¿­Á¤È£±¸,1. Ã¹ Ãâ±Ù,2,169014,9.93,645,332,37,1,3.816252,1.964334,35.13513514,2.702702703,1,0,0,1,1,0,0,0,0,0,0,0,0
¿­Á¤È£±¸,2. ÈÄÆøÇ³,3,127134,9.91,586,334,66,1,4.60931,2.627149,27.27272727,4.545454545,1,0,0,1,1,0,0,0,0,0,0,0,0
¿­Á¤È£±¸,3. ¹«Áö°¡ ³ºÀº Âüº¯,4,124184,9.89,638,322,73,1,5.137538,2.592927,31.50684932,4.109589041,1,0,0,1,1,0,0,0,0,0,0,0,0
¿­Á¤È£±¸,4. °¥µî,5,107885,9.87,611,297,61,1,5.663438,2.752931,36.06557377,3.278688525,1,0,0,1,1,0,0,0,0,0,0,0,0
°¡Å¸ºÎÅ¸Å¸,1È­,1,175159,9.82,726,819,54,1,4.144806,4.675752,46.2962963,0,0,0,1,1,0,0,0,0,1,0,0,0,0
°¡Å¸ºÎÅ¸Å¸,2È­,2,103752,9.83,537,601,37,1,5.175804,5.792659,54.05405405,0,0,0,1,1,0,0,0,0,1,0,0,0,0
°¡Å¸ºÎÅ¸Å¸,3È­,3,85050,9.82,613,584,68,1,7.207525,6.866549,54.41176471,1.470588235,0,0,1,1,0,0,0,0,1,0,0,0,0
°¡Å¸ºÎÅ¸Å¸,4È­,4,75772,9.74,670,518,42,1,8.842316,6.836298,73.80952381,2.380952381,0,0,1,1,0,0,0,0,1,0,0,0,0
°¡Å¸ºÎÅ¸Å¸,5È­,5,73281,9.89,511,475,33,1,6.973158,6.481898,45.45454545,3.03030303,0,0,1,1,0,0,0,0,1,0,0,0,0
°ËÀºÀÎ°£,ÇÁ·Ñ·Î±×,1,160041,9.85,421,262,21,1,2.630576,1.63708,42.85714286,0,0,0,1,0,0,1,1,0,0,0,0,0,0
°ËÀºÀÎ°£,1,2,154753,9.82,390,237,18,1,2.520145,1.531473,44.44444444,0,0,0,1,0,0,1,1,0,0,0,0,0,0
°ËÀºÀÎ°£,2,3,135908,9.86,373,213,26,1,2.744504,1.567237,42.30769231,0,0,0,1,0,0,1,1,0,0,0,0,0,0
°ËÀºÀÎ°£,3,4,132535,9.93,387,197,30,1,2.919983,1.4864,46.66666667,3.333333333,0,0,1,0,0,1,1,0,0,0,0,0,0
°ËÀºÀÎ°£,4,5,123772,9.94,395,174,23,1,3.191352,1.405811,43.47826087,13.04347826,0,0,1,0,0,1,1,0,0,0,0,0,0
¿ä¸®GO,1È­ ¿ä¸®°í ±× ½ÃÀÛ,1,198042,9.71,656,239,140,1,3.312429,1.206815,31.42857143,8.571428571,0,0,1,0,0,0,0,1,0,0,0,0,1
¿ä¸®GO,2È­ ¿ä¸®°íµîÇÐ±³ ÀÔÇÐ½Ä,2,124627,9.69,403,171,71,1,3.233649,1.372094,38.02816901,1.408450704,0,0,1,0,0,0,0,1,0,0,0,0,1
¿ä¸®GO,3È­ ±³Ä¢,3,101844,9.75,473,154,58,1,4.644358,1.512117,36.20689655,1.724137931,0,0,1,0,0,0,0,1,0,0,0,0,1
¿ä¸®GO,4È­ ¿À¹É·¿,4,105884,9.8,453,146,84,1,4.278267,1.378867,39.28571429,1.19047619,0,0,1,0,0,0,0,1,0,0,0,0,1
¿ä¸®GO,5È­ º£½ºÆ® Äî,5,90158,9.9,477,160,48,1,5.290712,1.774662,47.91666667,2.083333333,0,0,1,0,0,0,0,1,0,0,0,0,1
°áÈ¥»ýÈ° ±×¸²ÀÏ±â,¿¬ÀçÇùÀÇÁß,1,179547,9.85,1554,384,247,1,8.655115,2.138716,74.08906883,0.809716599,0,1,0,1,1,0,0,0,0,0,0,0,0
°áÈ¥»ýÈ° ±×¸²ÀÏ±â,¿¬ÀçÇùÀÇÁß,2,149922,9.84,1289,325,0,1,8.597804,2.167794,41.00113445,1.364600941,0,1,0,1,1,0,0,0,0,0,0,0,0
°áÈ¥»ýÈ° ±×¸²ÀÏ±â,¿¬ÀçÇùÀÇÁß,3,143749,9.82,1291,312,0,1,8.980932,2.17045,41.00113445,1.364600941,0,1,0,1,1,0,0,0,0,0,0,0,0
°áÈ¥»ýÈ° ±×¸²ÀÏ±â,¿¬ÀçÇùÀÇÁß,4,139737,9.84,1251,305,0,1,8.952532,2.182672,41.00113445,1.364600941,0,1,0,1,1,0,0,0,0,0,0,0,0
°áÈ¥»ýÈ° ±×¸²ÀÏ±â,¿¬ÀçÇùÀÇÁß,5,132727,9.88,1228,298,0,1,9.252074,2.24521,41.00113445,1.364600941,0,1,0,1,1,0,0,0,0,0,0,0,0
¾ð¿øÆ¼µå,ÇÁ·Ñ·Î±×,1,159919,9.73,373,127,52,1,2.332431,0.794152,55.76923077,1.923076923,0,0,1,0,0,0,0,1,0,1,0,0,0
¾ð¿øÆ¼µå,1. ÀçÈ¸,2,161435,9.79,384,106,44,1,2.378666,0.656611,59.09090909,0,0,0,1,0,0,0,0,1,0,1,0,0,0
¾ð¿øÆ¼µå,2. °è»ê ¹Û,3,109991,9.79,338,84,28,1,3.072979,0.763699,32.14285714,0,0,0,1,0,0,0,0,1,0,1,0,0,0
¾ð¿øÆ¼µå,3. Çö½ÇÆÄ¾Ç,4,90609,9.76,303,72,19,1,3.344039,0.794623,31.57894737,0,0,0,1,0,0,0,0,1,0,1,0,0,0
¾ð¿øÆ¼µå,4. ÀûÀÀ,5,83531,9.77,279,70,19,1,3.340077,0.838012,63.15789474,0,0,0,1,0,0,0,0,1,0,1,0,0,0
¿Ü¸ðÁö»óÁÖÀÇ,1È­,1,219564,9.78,6311,3825,706,1,28.743328,17.420889,26.9121813,1.274787535,0,0,1,0,0,0,1,1,0,0,0,0,0
¿Ü¸ðÁö»óÁÖÀÇ,2È­,2,126749,9.82,5577,2962,953,1,44.000347,23.369021,28.85624344,1.993704092,0,0,1,0,0,0,1,1,0,0,0,0,0
¿Ü¸ðÁö»óÁÖÀÇ,3È­,3,64453,9.85,6722,4001,1869,1,104.293051,62.076242,28.89245586,1.926163724,0,0,1,0,0,0,1,1,0,0,0,0,0
¿Ü¸ðÁö»óÁÖÀÇ,4È­,4,38481,9.87,7407,4589,1891,1,192.484603,119.253658,28.29190904,1.850872554,0,0,1,0,0,0,1,1,0,0,0,0,0
¿Ü¸ðÁö»óÁÖÀÇ,5È­,5,28649,9.88,8895,5726,3660,1,310.482041,199.86736,39.04371585,0.928961749,0,0,1,0,0,0,1,1,0,0,0,0,0
°í±³»ýÀ» È¯ºÒÇØ ÁÖ¼¼¿ä,ÇÁ·Ñ·Î±×,1,126849,9.83,655,354,42,1,5.16362,2.79072,45.23809524,4.761904762,1,0,0,1,0,1,0,0,0,0,0,0,0
°í±³»ýÀ» È¯ºÒÇØ ÁÖ¼¼¿ä,1È­ - »îÀº °è¶õ,2,135517,9.8,597,329,39,1,4.405351,2.42774,35.8974359,2.564102564,1,0,0,1,0,1,0,0,0,0,0,0,0
°í±³»ýÀ» È¯ºÒÇØ ÁÖ¼¼¿ä,2È­ - ÀÎ»ý½ºÅ¸±×·¥,3,101883,9.76,498,229,30,1,4.88796,2.247676,36.66666667,3.333333333,1,0,0,1,0,1,0,0,0,0,0,0,0
°í±³»ýÀ» È¯ºÒÇØ ÁÖ¼¼¿ä,3È­ - »ç¸Á¼±°í,4,87735,9.83,543,229,38,1,6.189092,2.610133,36.84210526,2.631578947,1,0,0,1,0,1,0,0,0,0,0,0,0
°í±³»ýÀ» È¯ºÒÇØ ÁÖ¼¼¿ä,4È­ - È¯ºÒ°í ÀÔÇÐ,5,87262,9.85,551,237,36,1,6.314318,2.715959,69.44444444,2.777777778,1,0,0,1,0,1,0,0,0,0,0,0,0
º°À» »ïÅ² ³Ê¿¡°Ô,1È­,1,132734,9.56,470,734,70,1,3.540916,5.529857,48.57142857,4.285714286,0,0,1,0,0,0,0,1,1,0,0,0,0
º°À» »ïÅ² ³Ê¿¡°Ô,2È­,2,84574,9.72,324,533,29,1,3.830965,6.302173,34.48275862,0,0,0,1,0,0,0,0,1,1,0,0,0,0
º°À» »ïÅ² ³Ê¿¡°Ô,3È­,3,63768,9.63,289,489,24,1,4.532054,7.668423,62.5,0,0,0,1,0,0,0,0,1,1,0,0,0,0
º°À» »ïÅ² ³Ê¿¡°Ô,4È­,4,60884,9.78,331,507,45,1,5.436568,8.327311,55.55555556,2.222222222,0,0,1,0,0,0,0,1,1,0,0,0,0
º°À» »ïÅ² ³Ê¿¡°Ô,5È­,5,65406,9.77,343,525,32,1,5.244167,8.026787,50,3.125,0,0,1,0,0,0,0,1,1,0,0,0,0
Çª¸¥»ç¸· ¾Æ¾Æ·ç,ÇÁ·Ñ·Î±×,1,146466,9.88,794,670,70,1,5.421053,4.57444,58.57142857,0,0,0,1,0,0,1,0,0,1,0,0,0,0
Çª¸¥»ç¸· ¾Æ¾Æ·ç,.,2,134784,9.91,730,603,154,1,5.416073,4.473825,37.01298701,0.649350649,0,0,1,0,0,1,0,0,1,0,0,0,0
Çª¸¥»ç¸· ¾Æ¾Æ·ç,.,3,108531,9.9,704,580,0,1,6.486626,5.344095,41.00113445,1.364600941,0,0,1,0,0,1,0,0,1,0,0,0,0
Çª¸¥»ç¸· ¾Æ¾Æ·ç,.,4,91933,9.91,696,576,0,1,7.570731,6.265432,41.00113445,1.364600941,0,0,1,0,0,1,0,0,1,0,0,0,0
Çª¸¥»ç¸· ¾Æ¾Æ·ç,.,5,93531,9.9,639,519,0,1,6.831959,5.548962,41.00113445,1.364600941,0,0,1,0,0,1,0,0,1,0,0,0,0
¾î±Û¸®ÈÄµå,01. ÀÇ½ÉÀº °¡Àå Å« ¸¶À½ÀÇ ÁË´Ù¡¡,1,131509,9.82,771,365,77,1,5.862717,2.775475,57.14285714,5.194805195,0,0,1,0,0,1,1,0,0,0,0,0,0
¾î±Û¸®ÈÄµå,02. ¹ÌÁö¿ÍÀÇ Á¶¿ì,2,85925,9.79,683,271,59,1,7.948793,3.153913,45.76271186,1.694915254,0,0,1,0,0,1,1,0,0,0,0,0,0
¾î±Û¸®ÈÄµå,03. ³Ê ¾ó±¼ ºÃ¾î,3,68761,9.84,621,229,51,1,9.031282,3.330376,64.70588235,3.921568627,0,0,1,0,0,1,1,0,0,0,0,0,0
¾î±Û¸®ÈÄµå,04. ÆøÇ³ÀÇ ÀüÇÐ»ý,4,61851,9.88,590,215,46,1,9.539054,3.476096,56.52173913,2.173913043,0,0,1,0,0,1,1,0,0,0,0,0,0
¾î±Û¸®ÈÄµå,05. Àú ¸ð½ÀÀÌ ¾îµôºÁ¼­ ¿Ü°èÀÎÀÌ´Ï,5,60072,9.87,567,214,46,1,9.438674,3.562392,63.04347826,0,0,0,1,0,0,1,1,0,0,0,0,0,0
³ë°ïÇÏ°³,¸Û¸ÛÀÌ°¡ ¹º°¡ Àß¸øÇßÀ»¶§ °ø°¨,1,119216,9.84,698,204,27,1,5.854919,1.71118,77.77777778,0,1,0,0,1,1,0,0,0,0,0,0,0,0
³ë°ïÇÏ°³,¸Û¸ÛÀÌ¿Í »êÃ¥ÇÒ ¶§ °ø°¨,2,91665,9.89,689,190,26,1,7.5165,2.072765,80.76923077,0,1,0,0,1,1,0,0,0,0,0,0,0,0
³ë°ïÇÏ°³,¸Û¸ÛÀÌ ¾à ¸ÔÀÏ ¶§ °ø°¨,3,85146,9.93,693,173,63,1,8.138961,2.031804,73.01587302,0,1,0,0,1,1,0,0,0,0,0,0,0,0
³ë°ïÇÏ°³,ÇªµéÀº ¹«½Ã¹«½ÃÇÏ´Ù,4,79061,9.94,691,184,49,1,8.740087,2.327317,63.26530612,2.040816327,1,0,0,1,1,0,0,0,0,0,0,0,0
³ë°ïÇÏ°³,¸Û¸ÛÀÌ´Â ¿µ¾÷ÀÇ ½Å!,5,72874,9.91,699,171,20,1,9.591898,2.346516,55,0,1,0,0,1,1,0,0,0,0,0,0,0,0
²¿¸ÍÀÌ¸¦ ºÎÅ¹ÇØ!,1È­ ÁÁ¾ÆÇÏ´Â »ç¶÷ÀÌ »ý°å¾î,1,135927,9.84,1144,756,68,1,8.416282,5.561809,72.05882353,0,1,0,0,0,1,0,0,0,1,0,0,0,0
²¿¸ÍÀÌ¸¦ ºÎÅ¹ÇØ!,2È­ ÁÁÀº »ç¶÷ÀÎ°¡ º¸´Ù,2,92169,9.88,1177,686,102,1,12.77002,7.44285,83.33333333,0.980392157,1,0,0,0,1,0,0,0,1,0,0,0,0
²¿¸ÍÀÌ¸¦ ºÎÅ¹ÇØ!,3È­ ½ÅÈ¯È¸ ³ª¿Ã °Å¾ß?,3,82456,9.84,1074,613,31,1,13.025129,7.434268,64.51612903,0,1,0,0,0,1,0,0,0,1,0,0,0,0
²¿¸ÍÀÌ¸¦ ºÎÅ¹ÇØ!,4È­ Á¤¸» ¾îÁö°£È÷ ±ÞÇß³ª º¸±º,4,77077,9.86,1051,583,41,1,13.635715,7.563865,68.29268293,0,1,0,0,0,1,0,0,0,1,0,0,0,0
²¿¸ÍÀÌ¸¦ ºÎÅ¹ÇØ!,5È­ ¹øÈ£ ¾Ë·ÁÁà,5,73677,9.89,1070,573,42,1,14.52285,7.77719,69.04761905,0,1,0,0,0,1,0,0,0,1,0,0,0,0
¸ðÁÒÀÇ ÀÏÁö,01 »õÇØ¸¦ ¸ÂÀº ¸¸È­,1,90691,9.77,487,353,14,1,5.369882,3.892338,50,7.142857143,1,0,0,1,1,0,0,0,0,0,0,0,0
¸ðÁÒÀÇ ÀÏÁö,02 ±âÅ¸ »ê ¸¸È­,2,65417,9.81,421,235,22,1,6.435636,3.592338,77.27272727,4.545454545,1,0,0,1,1,0,0,0,0,0,0,0,0
¸ðÁÒÀÇ ÀÏÁö,03 ¿µÈ­ º£³ð º» ¸¸È­,3,50845,9.9,382,191,20,1,7.51303,3.756515,75,5,1,0,0,1,1,0,0,0,0,0,0,0,0
¸ðÁÒÀÇ ÀÏÁö,04 °í¾çÀÌ º´¿ø µ¥·Á°£ ¸¸È­,4,50272,9.85,376,180,22,1,7.479313,3.580522,72.72727273,0,1,0,0,1,1,0,0,0,0,0,0,0,0
¸ðÁÒÀÇ ÀÏÁö,05 ÅÐÀá¿Ê »ê ¸¸È­,5,40266,9.77,229,150,19,1,5.68718,3.725227,84.21052632,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"È¥¹ä, È¥¼ú, È¥ÀÚ »ç´Â ÀÌ¾ß±â",00. È¥ÀÚ »ì±â·Î °á½ÉÇÏ´Ù,1,137345,9.9,856,228,34,1,6.23248,1.660053,70.58823529,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"È¥¹ä, È¥¼ú, È¥ÀÚ »ç´Â ÀÌ¾ß±â",01. Ã¹°æÇè,2,120201,9.9,825,205,43,1,6.863504,1.705477,79.06976744,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"È¥¹ä, È¥¼ú, È¥ÀÚ »ç´Â ÀÌ¾ß±â",02. ¸ÕÁö°¡ ¹ºÁö,3,95321,9.92,749,169,31,1,7.85766,1.772957,41.93548387,3.225806452,1,0,0,1,1,0,0,0,0,0,0,0,0
"È¥¹ä, È¥¼ú, È¥ÀÚ »ç´Â ÀÌ¾ß±â",03. °³¶û »ç´Â ÀÌ¾ß±â,4,84732,9.93,849,184,44,1,10.019827,2.171553,75,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"È¥¹ä, È¥¼ú, È¥ÀÚ »ç´Â ÀÌ¾ß±â",04. ÀÚÃëÇÏ¸é ÁÁÀºÁ¡,5,83935,9.95,902,184,51,1,10.746411,2.192173,86.2745098,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Å¾ÄÚ³Ê,Æ÷ÅÙ¾÷ °øÁö,1,72799,8.53,222,67,19,1,3.049492,0.920342,73.68421053,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Å¾ÄÚ³Ê,1È­. ±â´ë,2,104548,8.36,347,103,68,1,3.31905,0.985193,51.47058824,2.941176471,0,0,1,0,0,0,0,1,0,0,0,0,1
Å¾ÄÚ³Ê,2È­. ¹ß°ß,3,71759,8.53,293,77,38,1,4.083112,1.073036,57.89473684,5.263157895,0,0,1,0,0,0,0,1,0,0,0,0,1
Å¾ÄÚ³Ê,3È­. ¿¬½À°æ±â(1),4,61083,8.64,294,64,39,1,4.813123,1.047755,46.15384615,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Å¾ÄÚ³Ê,4È­. ¿¬½À°æ±â(2),5,50686,9,300,64,32,1,5.918794,1.262676,59.375,3.125,0,0,1,0,0,0,0,1,0,0,0,0,1
¾ÇÃë,1È­,1,156252,9.53,259,136,31,1,1.657579,0.870389,45.16129032,0,0,0,1,0,0,1,0,0,0,0,1,0,0
¾ÇÃë,2È­,2,95964,9.38,117,60,14,1,1.219207,0.625234,71.42857143,0,0,0,1,0,0,1,0,0,0,0,1,0,0
¾ÇÃë,3È­,3,43374,9.41,92,30,11,1,2.121086,0.691659,9.090909091,0,0,0,1,0,0,1,0,0,0,0,1,0,0
¾ÇÃë,4È­,4,25221,9.26,78,29,11,1,3.092661,1.149835,54.54545455,0,0,0,1,0,0,1,0,0,0,0,1,0,0
¾ÇÃë,5È­,5,20168,9.25,60,24,7,1,2.97501,1.190004,28.57142857,0,0,0,1,0,0,1,0,0,0,0,1,0,0
9µî±Þ µÚÁý±â,¿À¸®¿£Å×ÀÌ¼Ç,1,123978,9.16,348,237,27,1,2.80695,1.911629,37.03703704,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9µî±Þ µÚÁý±â,1°­. ÀÌÀÎ¹ü VS ¿À¸¸±³,2,114697,9.04,259,158,40,1,2.258124,1.377543,47.5,2.5,0,0,1,0,0,0,0,1,1,0,0,0,0
9µî±Þ µÚÁý±â,2°­. ¸¸È­Ä«Æä ³ëº§,3,64580,9.03,212,98,12,1,3.28275,1.517498,50,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9µî±Þ µÚÁý±â,3°­. À±º½,4,42560,8.93,180,100,24,1,4.229323,2.349624,29.16666667,12.5,0,0,1,0,0,0,0,1,1,0,0,0,0
9µî±Þ µÚÁý±â,4°­. ½Ã¸³µµ¼­°ü,5,36228,8.66,162,73,10,1,4.471679,2.015016,50,0,0,0,1,0,0,0,0,1,1,0,0,0,0
ÆÇÅ¸Áö ¿©µ¿»ý!,1È­,1,121919,9.15,248,163,36,1,2.034137,1.336953,41.66666667,0,0,0,1,0,1,1,0,0,0,0,0,0,0
ÆÇÅ¸Áö ¿©µ¿»ý!,2È­,2,73788,9.2,177,100,17,1,2.398764,1.355234,35.29411765,0,0,0,1,0,1,1,0,0,0,0,0,0,0
ÆÇÅ¸Áö ¿©µ¿»ý!,3È­,3,46421,9.06,161,87,22,1,3.468258,1.874152,50,0,0,0,1,0,1,1,0,0,0,0,0,0,0
ÆÇÅ¸Áö ¿©µ¿»ý!,4È­,4,35182,9.02,138,61,26,1,3.92246,1.733841,26.92307692,0,0,0,1,0,1,1,0,0,0,0,0,0,0
ÆÇÅ¸Áö ¿©µ¿»ý!,5È­,5,33571,9.2,123,69,18,1,3.663877,2.055345,38.88888889,0,0,0,1,0,1,1,0,0,0,0,0,0,0
¶¥ º¸°í °È´Â ¾ÆÀÌ,ÇÁ·Ñ·Î±×,1,80413,9.9,711,223,30,1,8.841854,2.773183,53.33333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0
¶¥ º¸°í °È´Â ¾ÆÀÌ,¸ùÀ¯º´ <1>,2,83854,9.88,611,207,27,1,7.286474,2.468576,11.11111111,0,1,0,0,1,0,0,0,0,0,1,0,0,0
¶¥ º¸°í °È´Â ¾ÆÀÌ,¸ùÀ¯º´ <2>,3,65211,9.88,626,184,21,1,9.599607,2.82161,66.66666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0
¶¥ º¸°í °È´Â ¾ÆÀÌ,"ÇÒ¾Æ¹öÁö, ÇÒ¸Ó´Ï <1>",4,59694,9.89,656,197,38,1,10.989379,3.300164,23.68421053,5.263157895,1,0,0,1,0,0,0,0,0,1,0,0,0
¶¥ º¸°í °È´Â ¾ÆÀÌ,"ÇÒ¾Æ¹öÁö, ÇÒ¸Ó´Ï <2>",5,55300,9.89,659,191,73,1,11.916817,3.453888,17.80821918,1.369863014,1,0,0,1,0,0,0,0,0,1,0,0,0
1ÀÎ¿ë ±âºÐ,#±×·± ±âºÐµé,1,72047,9.88,1017,204,80,1,14.115786,2.831485,58.75,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1ÀÎ¿ë ±âºÐ,#Á¦¸ñ,2,53524,9.87,847,169,52,1,15.824677,3.157462,67.30769231,1.923076923,1,0,0,1,0,0,0,0,0,1,0,0,0
1ÀÎ¿ë ±âºÐ,#¼Ó¿ïÀ½,3,47660,9.88,709,146,101,1,14.876206,3.063366,74.25742574,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1ÀÎ¿ë ±âºÐ,¿¬Àç °øÁö,4,36450,9.87,551,119,0,1,15.116598,3.264746,41.00113445,1.364600941,1,0,0,1,0,0,0,0,0,1,0,0,0
ÁÁ¾ÆÇÏ´ÂºÎºÐ,1,1,83125,9.75,450,151,87,1,5.413534,1.816541,74.71264368,0,0,0,1,0,0,0,0,1,1,0,0,0,0
ÁÁ¾ÆÇÏ´ÂºÎºÐ,2,2,52645,9.92,250,74,47,1,4.748789,1.405642,44.68085106,0,0,0,1,0,0,0,0,1,1,0,0,0,0
ÁÁ¾ÆÇÏ´ÂºÎºÐ,3,3,40610,9.9,186,57,24,1,4.580153,1.403595,62.5,0,0,0,1,0,0,0,0,1,1,0,0,0,0
ÁÁ¾ÆÇÏ´ÂºÎºÐ,4,4,35268,9.95,201,71,25,1,5.699217,2.013156,52,4,0,0,1,0,0,0,0,1,1,0,0,0,0
ÁÁ¾ÆÇÏ´ÂºÎºÐ,5,5,47575,9.93,240,79,49,1,5.044666,1.660536,59.18367347,0,0,0,1,0,0,0,0,1,1,0,0,0,0
³» ·ë¸ÞÀÌÆ®´Â ¸¶³×Å·,1_,1,102143,9.66,642,837,61,1,6.285306,8.194394,42.62295082,3.278688525,0,0,1,0,0,1,0,0,1,0,0,0,0
³» ·ë¸ÞÀÌÆ®´Â ¸¶³×Å·,2_,2,83821,9.8,544,727,36,1,6.49002,8.673244,55.55555556,0,0,0,1,0,0,1,0,0,1,0,0,0,0
³» ·ë¸ÞÀÌÆ®´Â ¸¶³×Å·,3_,3,73834,9.75,497,653,20,1,6.731316,8.844164,70,0,0,0,1,0,0,1,0,0,1,0,0,0,0
³» ·ë¸ÞÀÌÆ®´Â ¸¶³×Å·,4_,4,69665,9.7,468,621,35,1,6.717864,8.914089,68.57142857,2.857142857,0,0,1,0,0,1,0,0,1,0,0,0,0
³» ·ë¸ÞÀÌÆ®´Â ¸¶³×Å·,5_,5,66449,9.71,447,568,30,1,6.726964,8.547909,50,10,0,0,1,0,0,1,0,0,1,0,0,0,0
¸Ó¸®Ä«¶ôÀ» »ÌÀ¸¸é,ÇÁ·Ñ·Î±×,1,80358,9.84,294,216,29,1,3.658628,2.687971,34.48275862,0,0,0,1,0,0,1,0,0,0,0,1,0,0
¸Ó¸®Ä«¶ôÀ» »ÌÀ¸¸é,1È­ - °³ÇÐ (1),2,77605,9.84,231,164,21,1,2.976612,2.113266,38.0952381,9.523809524,0,0,1,0,0,1,0,0,0,0,1,0,0
¸Ó¸®Ä«¶ôÀ» »ÌÀ¸¸é,2È­ - °³ÇÐ (2),3,51926,9.68,234,131,13,1,4.506413,2.522821,53.84615385,0,0,0,1,0,0,1,0,0,0,0,1,0,0
¸Ó¸®Ä«¶ôÀ» »ÌÀ¸¸é,3È­ - °³ÇÐ (3),4,45514,9.79,216,126,19,1,4.745793,2.768379,31.57894737,0,0,0,1,0,0,1,0,0,0,0,1,0,0
¸Ó¸®Ä«¶ôÀ» »ÌÀ¸¸é,4È­ - °³ÇÐ (4),5,43706,9.78,209,126,9,1,4.781952,2.882899,66.66666667,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Å³¸µÅ¸ÀÓ,* Æ÷ÅÙ¾÷ °¨»ç °øÁö *,1,51263,9.66,157,114,27,1,3.062638,2.223826,70.37037037,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Å³¸µÅ¸ÀÓ,¿¹°íÆí,2,58304,9.86,445,169,63,1,7.632409,2.8986,39.68253968,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Å³¸µÅ¸ÀÓ,Á¦1È­ - ¸ØÃçÁø ½Ã°£,3,47748,9.79,332,151,51,1,6.953171,3.162436,49.01960784,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Å³¸µÅ¸ÀÓ,Á¦2È­ - ¿¬¶ô,4,29634,9.91,399,124,41,1,13.464264,4.184383,56.09756098,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Å³¸µÅ¸ÀÓ,Á¦3È­ - ¹Ù²ï °ú°Å,5,27818,9.9,291,123,45,1,10.460853,4.421598,48.88888889,6.666666667,0,0,1,0,0,1,0,0,0,0,1,0,0
¿À´Ãµµ ÇÚµå¸ÞÀÌµå!,¿À´Ãµµ ÇÚµå¸ÞÀÌµå!,1,70266,9.88,624,518,26,1,8.88054,7.371986,61.53846154,0,1,0,0,1,0,0,0,0,0,0,0,0,0
¿À´Ãµµ ÇÚµå¸ÞÀÌµå!,µå·Ð¿öÅ© ÀÚ¼ö ¼Õ¼ö°Ç Æí,2,70905,9.87,578,419,28,1,8.151752,5.909315,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0
